Date,Open,High,Low,Close,Volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2020-10-02 23:25:00,10561.48,10569.1,10561.27,10564.64,52.172467,1601681399999,551262.93279114,868,16.603115,175420.36108679,0
2020-10-02 23:30:00,10564.64,10577.53,10558.35,10567.52,76.085742,1601681699999,804036.01795378,1616,35.867112,379012.58980404,0
2020-10-02 23:35:00,10567.52,10569.88,10560.35,10561.13,37.187018,1601681999999,392900.88744006,865,14.226207,150318.7002141,0
2020-10-02 23:40:00,10561.13,10571.62,10557.89,10558.33,59.932468,1601682299999,633256.17073387,1101,27.362984,289149.97403413,0
2020-10-02 23:45:00,10558.32,10569.88,10554.21,10563.39,57.093991,1601682599999,602983.69258567,1211,29.728939,313983.57223435,0
2020-10-02 23:50:00,10563.38,10572.53,10555.02,10567.01,59.762644,1601682899999,631431.01215727,1377,23.644869,249808.9650223,0
2020-10-02 23:55:00,10566.77,10570.41,10562.57,10570.4,45.007053,1601683199999,475628.38806629,1076,25.718317,271795.98724872,0
2020-10-03 00:00:00,10570.4,10576.87,10550.49,10557.32,139.35947,1601683499999,1472544.80622517,2379,82.805862,874902.90970062,0
2020-10-03 00:05:00,10557.31,10558.54,10538.01,10538.81,119.864011,1601683799999,1264387.04393667,2329,54.846791,578566.24230211,0
2020-10-03 00:10:00,10538.8,10549.73,10532.0,10547.11,77.543731,1601684099999,817413.76331939,2539,37.450192,394846.73689526,0
2020-10-03 00:15:00,10547.21,10555.17,10543.33,10555.16,95.843082,1601684399999,1011062.50058273,1658,53.427079,563633.39552274,0
2020-10-03 00:20:00,10555.16,10567.67,10540.03,10540.41,87.39431,1601684699999,922402.53259032,1578,40.536665,427948.09897506,0
2020-10-03 00:25:00,10540.41,10551.31,10538.04,10542.44,71.475035,1601684999999,753656.50946813,1763,29.228959,308194.65390685,0
2020-10-03 00:30:00,10542.44,10547.35,10534.92,10539.8,59.370816,1601685299999,625856.46343032,1389,24.578798,259090.74944557,0
2020-10-03 00:35:00,10539.81,10545.23,10536.52,10538.73,39.110916,1601685599999,412263.09281659,1107,15.081484,158972.50450982,0
2020-10-03 00:40:00,10538.73,10548.9,10534.49,10542.15,50.357511,1601685899999,530748.57543096,1139,28.879999,304384.88009012,0
2020-10-03 00:45:00,10542.14,10548.56,10540.36,10541.18,32.097405,1601686199999,338422.72405233,969,12.39746,130715.08629275,0
2020-10-03 00:50:00,10541.18,10555.89,10536.34,10551.01,71.135045,1601686499999,750207.65541209,1183,34.625275,365150.61595317,0
2020-10-03 00:55:00,10551.12,10552.44,10544.92,10544.92,63.063922,1601686799999,665147.61222699,1137,43.43023,458061.3176757,0
2020-10-03 01:00:00,10544.92,10553.71,10544.92,10549.38,81.418234,1601687099999,858837.71064669,1140,65.519146,691077.72803929,0
2020-10-03 01:05:00,10549.38,10556.3,10549.37,10551.03,37.420439,1601687399999,394880.54662304,925,22.514513,237585.52598808,0
2020-10-03 01:10:00,10551.03,10554.84,10536.95,10537.18,75.149968,1601687699999,792577.22861028,1277,27.795807,293207.36250457,0
2020-10-03 01:15:00,10537.19,10548.96,10537.19,10548.38,52.535598,1601687999999,553905.17962873,1201,29.655449,312669.75200794,0
2020-10-03 01:20:00,10548.37,10549.29,10540.75,10541.45,36.372422,1601688299999,383545.34913027,919,9.673077,102002.54565728,0
2020-10-03 01:25:00,10541.44,10544.9,10539.26,10543.05,39.635276,1601688599999,417854.68835158,685,15.933657,167993.28997519,0
2020-10-03 01:30:00,10543.05,10549.04,10535.76,10535.77,109.164461,1601688899999,1150931.74997348,1351,46.275041,487869.06376894,0
2020-10-03 01:35:00,10535.76,10540.38,10527.02,10528.9,97.627917,1601689199999,1028298.07021908,1661,42.542657,448124.18279925,0
2020-10-03 01:40:00,10528.89,10540.39,10528.35,10537.96,77.845612,1601689499999,820086.84298897,1429,46.15233,486203.06678028,0
2020-10-03 01:45:00,10538.07,10539.28,10526.27,10530.77,92.320405,1601689799999,972476.60475723,1763,41.252941,434546.7225617,0
2020-10-03 01:50:00,10530.77,10530.77,10522.32,10526.51,63.233604,1601690099999,665670.4306615,1249,32.67751,344010.3903894,0
2020-10-03 01:55:00,10526.51,10538.79,10526.51,10538.07,50.656405,1601690399999,533405.39148429,743,22.353102,235390.64602453,0
2020-10-03 02:00:00,10538.06,10547.9,10534.88,10535.98,88.629966,1601690699999,934218.45468171,1557,55.106393,580893.01644386,0
2020-10-03 02:05:00,10536.1,10540.57,10532.34,10535.16,118.017927,1601690999999,1243544.27231957,1357,63.853842,672841.44520131,0
2020-10-03 02:10:00,10535.15,10535.89,10525.26,10529.41,62.77797,1601691299999,661206.40685783,1025,20.756268,218615.19407089,0
2020-10-03 02:15:00,10529.41,10536.88,10521.88,10522.76,49.175542,1601691599999,517687.95808844,1489,25.366192,267037.2244868,0
2020-10-03 02:20:00,10522.76,10532.11,10522.76,10527.74,84.65399,1601691899999,891292.91878838,1571,55.756691,587068.4967635,0
2020-10-03 02:25:00,10527.74,10534.77,10525.14,10526.66,51.68622,1601692199999,544188.41037307,876,11.771103,123953.22806004,0
2020-10-03 02:30:00,10526.66,10535.16,10523.32,10533.9,62.478134,1601692499999,657970.36364975,1199,36.158696,380839.21967001,0
2020-10-03 02:35:00,10533.9,10538.74,10529.49,10532.18,49.61321,1601692799999,522670.73604949,1061,32.350792,340804.30459921,0
2020-10-03 02:40:00,10532.18,10540.29,10532.18,10532.42,26.439584,1601693099999,278588.03326786,837,10.869709,114543.49262039,0
2020-10-03 02:45:00,10532.42,10543.21,10532.23,10543.19,38.100934,1601693399999,401462.33234697,1061,17.398534,183340.3740088,0
2020-10-03 02:50:00,10543.19,10543.42,10536.63,10540.59,35.858346,1601693699999,377933.84021921,953,13.527482,142571.75198372,0
2020-10-03 02:55:00,10540.59,10542.79,10540.18,10540.34,21.663316,1601693999999,228354.49405463,506,9.444664,99557.36038093,0
2020-10-03 03:00:00,10540.35,10541.94,10538.11,10538.4,27.188371,1601694299999,286555.49372741,784,11.353368,119658.00154006,0
2020-10-03 03:05:00,10538.4,10543.81,10530.33,10536.87,71.000954,1601694599999,748139.38333249,1727,29.37855,309610.29048191,0
2020-10-03 03:10:00,10536.87,10547.54,10536.87,10543.85,89.272082,1601694899999,941103.66191214,1271,53.687325,565982.18822455,0
2020-10-03 03:15:00,10543.76,10548.81,10543.49,10548.58,63.689475,1601695199999,671666.9965753,923,38.255868,403429.55287738,0
2020-10-03 03:20:00,10548.59,10562.01,10545.78,10554.78,162.189429,1601695499999,1711382.85935987,1979,91.170615,962069.88552998,0
2020-10-03 03:25:00,10554.67,10556.46,10548.06,10551.36,76.638779,1601695799999,808670.68785847,1475,39.73765,419277.74336187,0
2020-10-03 03:30:00,10551.36,10553.09,10543.48,10546.09,60.313328,1601696099999,636196.18087515,1182,21.350707,225208.969698,0
2020-10-03 03:35:00,10546.17,10554.03,10546.17,10548.89,53.580646,1601696399999,565249.47463094,956,30.191045,318499.26264086,0
2020-10-03 03:40:00,10548.89,10559.52,10544.43,10558.15,58.625186,1601696699999,618669.95982709,1178,27.983029,295335.92773401,0
2020-10-03 03:45:00,10558.12,10558.12,10549.89,10550.07,41.93398,1601696999999,442517.92271773,880,8.659562,91374.24131091,0
2020-10-03 03:50:00,10550.07,10553.15,10545.88,10545.91,41.305683,1601697299999,435732.92860904,974,21.426683,226023.23297199,0
2020-10-03 03:55:00,10545.92,10557.31,10544.42,10552.24,50.231433,1601697599999,529908.60399812,1172,29.032576,306275.79743354,0
2020-10-03 04:00:00,10552.24,10556.69,10541.79,10549.88,68.738461,1601697899999,725060.9989452,1855,37.708357,397753.26712687,0
2020-10-03 04:05:00,10549.87,10555.38,10548.54,10549.76,45.309505,1601698199999,478110.58578125,1046,25.330009,267291.54379193,0
2020-10-03 04:10:00,10549.75,10555.2,10546.78,10553.0,38.336136,1601698499999,404504.07899243,972,27.106163,286021.06650635,0
2020-10-03 04:15:00,10553.0,10555.12,10551.67,10554.81,54.688641,1601698799999,577165.24122341,892,35.324856,372804.43284428,0
2020-10-03 04:20:00,10554.65,10555.8,10554.0,10555.8,42.693545,1601699099999,450642.81196229,623,18.736506,197770.0525113,0
2020-10-03 04:25:00,10555.8,10560.0,10552.79,10555.35,57.037155,1601699399999,602127.35298371,1069,24.076058,254162.93320878,0
2020-10-03 04:30:00,10555.34,10555.36,10546.49,10546.49,70.743338,1601699699999,746428.95984275,911,18.808317,198478.55204298,0
2020-10-03 04:35:00,10546.49,10550.67,10543.96,10544.61,63.198569,1601699999999,666617.93463985,992,32.736318,345302.97091633,0
2020-10-03 04:40:00,10544.61,10552.06,10544.6,10546.61,45.406502,1601700299999,478933.26244062,910,28.125472,296659.72306463,0
2020-10-03 04:45:00,10546.61,10556.03,10546.52,10555.52,28.645264,1601700599999,302275.54559683,697,18.437203,194553.57666628,0
2020-10-03 04:50:00,10555.51,10556.33,10552.25,10554.17,55.389305,1601700899999,584599.8113582,740,22.936934,242078.6002485,0
2020-10-03 04:55:00,10554.16,10558.68,10553.97,10558.01,53.394187,1601701199999,563654.50274919,750,21.241811,224235.42496565,0
2020-10-03 05:00:00,10558.0,10563.24,10548.65,10554.48,94.676893,1601701499999,999444.40396961,1602,31.039158,327692.90261789,0
2020-10-03 05:05:00,10554.48,10554.55,10545.66,10547.58,48.154546,1601701799999,508030.59548034,1270,19.034918,200810.92432153,0
2020-10-03 05:10:00,10547.57,10548.29,10537.72,10541.64,127.541953,1601702099999,1344781.90643913,1192,19.7167,207903.07078466,0
2020-10-03 05:15:00,10541.64,10541.94,10526.66,10535.07,246.72914,1601702399999,2599149.33445618,1939,59.525919,627191.08802716,0
2020-10-03 05:20:00,10535.08,10538.08,10531.12,10535.84,50.036706,1601702699999,527117.41111701,1102,37.174412,391622.79317857,0
2020-10-03 05:25:00,10535.84,10538.66,10534.56,10537.66,64.910798,1601702999999,683938.75790963,1000,45.601361,480475.78104156,0
2020-10-03 05:30:00,10537.66,10537.76,10532.4,10537.24,72.226045,1601703299999,760977.24519955,1032,34.830671,366984.33528948,0
2020-10-03 05:35:00,10537.25,10539.47,10534.55,10537.23,74.700114,1601703599999,787092.97681823,1120,29.090918,306530.13299585,0
2020-10-03 05:40:00,10537.2,10537.2,10533.29,10533.9,46.563245,1601703899999,490570.35543642,678,15.958798,168136.82832514,0
2020-10-03 05:45:00,10533.91,10534.99,10532.0,10534.15,51.096906,1601704199999,538242.52724682,731,20.445713,215375.48229099,0
2020-10-03 05:50:00,10534.15,10537.8,10534.15,10536.98,41.221417,1601704499999,434331.25908428,565,18.28234,192628.7954624,0
2020-10-03 05:55:00,10536.99,10538.69,10536.24,10537.02,53.785038,1601704799999,566738.81706041,713,24.310716,256165.42409516,0
2020-10-03 06:00:00,10537.02,10547.84,10535.16,10545.36,95.176381,1601705099999,1003056.54208305,1651,62.336248,656938.4894372,0
2020-10-03 06:05:00,10545.36,10547.76,10523.16,10523.29,93.192985,1601705399999,981402.42653272,1929,44.521198,468863.7022216,0
2020-10-03 06:10:00,10523.27,10523.9,10496.46,10504.57,236.420901,1601705699999,2484155.27970029,3611,91.101388,957245.64586926,0
2020-10-03 06:15:00,10504.57,10520.0,10502.02,10513.63,111.963131,1601705999999,1177111.00592832,1970,54.973623,577985.2104257,0
2020-10-03 06:20:00,10513.63,10525.62,10513.45,10520.48,73.279892,1601706299999,770801.27077912,1326,46.828647,492571.51212283,0
2020-10-03 06:25:00,10520.49,10524.64,10515.0,10521.74,57.118203,1601706599999,600815.11854561,1135,19.439536,204495.39978392,0
2020-10-03 06:30:00,10521.73,10525.52,10519.05,10524.56,70.08197,1601706899999,737325.17832334,1459,37.569648,395272.09965961,0
2020-10-03 06:35:00,10524.56,10527.67,10513.16,10524.22,77.574423,1601707199999,816113.40696996,1801,42.508668,447199.96836664,0
2020-10-03 06:40:00,10524.21,10528.66,10520.85,10525.87,33.673619,1601707499999,354396.19596573,964,21.332258,224498.99053251,0
2020-10-03 06:45:00,10525.87,10526.0,10520.89,10523.97,82.604673,1601707799999,869257.74719265,1222,27.658833,291055.97931703,0
2020-10-03 06:50:00,10523.96,10525.49,10520.0,10523.18,66.387475,1601708099999,698539.67470574,1199,29.343972,308766.41545007,0
2020-10-03 06:55:00,10523.18,10531.51,10520.86,10529.01,165.818936,1601708399999,1745215.96861816,1594,103.306597,1087333.24786746,0
2020-10-03 07:00:00,10529.0,10529.0,10520.07,10522.55,90.598045,1601708699999,953392.46085207,1745,42.064553,442653.84168075,0
2020-10-03 07:05:00,10522.54,10524.46,10513.73,10515.01,95.979412,1601708999999,1009626.15150134,1501,29.783144,313286.78706279,0
2020-10-03 07:10:00,10515.01,10516.15,10512.64,10515.29,48.341237,1601709299999,508277.29328074,667,26.18306,275307.26383721,0
2020-10-03 07:15:00,10515.29,10527.41,10515.23,10521.58,80.646039,1601709599999,848532.0882617,1634,53.099238,558705.49715484,0
2020-10-03 07:20:00,10521.58,10521.73,10516.3,10517.66,43.436074,1601709899999,456919.84062217,918,25.693244,270279.42027649,0
2020-10-03 07:25:00,10517.66,10519.17,10514.89,10518.16,31.564724,1601710199999,331962.27013855,1023,14.704399,154645.42489441,0
2020-10-03 07:30:00,10518.17,10519.48,10515.56,10515.97,69.835936,1601710499999,734529.46651778,763,21.254034,223558.60397512,0
2020-10-03 07:35:00,10515.98,10522.93,10513.6,10522.93,87.372879,1601710799999,919005.67988467,1310,39.834818,419025.22706432,0
2020-10-03 07:40:00,10522.93,10531.61,10522.32,10531.38,102.804988,1601711099999,1082185.9676425,1654,64.204745,675869.30990618,0
2020-10-03 07:45:00,10531.39,10533.04,10528.61,10529.99,58.807934,1601711399999,619286.94928633,1088,36.199487,381207.08001411,0
2020-10-03 07:50:00,10530.0,10530.38,10523.2,10526.1,63.938398,1601711699999,673111.34564829,1238,20.334886,214070.31197353,0
2020-10-03 07:55:00,10526.09,10530.33,10521.4,10527.75,67.561973,1601711999999,711116.14314546,1042,39.609123,416906.62655514,0
2020-10-03 08:00:00,10527.75,10527.76,10519.42,10521.49,61.862257,1601712299999,650960.01376559,1896,22.273007,234374.27243582,0
2020-10-03 08:05:00,10521.5,10523.24,10506.64,10506.65,114.461443,1601712599999,1203443.31956506,2013,50.208249,527904.14876848,0
2020-10-03 08:10:00,10506.65,10515.54,10505.42,10509.86,115.722082,1601712899999,1216423.35641816,1870,56.683659,595791.48793186,0
2020-10-03 08:15:00,10509.87,10511.49,10498.97,10505.42,162.968887,1601713199999,1712147.99078922,1995,67.451919,708710.58745307,0
2020-10-03 08:20:00,10505.42,10550.95,10503.24,10541.39,314.659217,1601713499999,3314510.71203024,3871,213.840447,2252727.82069317,0
2020-10-03 08:25:00,10541.4,10544.1,10532.25,10535.89,75.225029,1601713799999,792722.80827892,1729,29.984636,315966.49955641,0
2020-10-03 08:30:00,10535.89,10538.24,10531.0,10531.31,91.988795,1601714099999,969000.38603506,1293,28.890339,304333.12576374,0
2020-10-03 08:35:00,10531.31,10531.32,10526.6,10528.33,43.966628,1601714399999,462914.25852354,895,22.281552,234593.29206102,0
2020-10-03 08:40:00,10528.34,10528.55,10514.77,10518.53,130.844837,1601714699999,1376774.66871893,1404,33.1225,348567.19965337,0
2020-10-03 08:45:00,10518.53,10518.53,10511.66,10515.0,82.720355,1601714999999,869871.48153825,1494,45.918449,482881.38244906,0
2020-10-03 08:50:00,10515.0,10515.42,10511.12,10512.08,30.772541,1601715299999,323543.45036103,821,17.24736,181346.1355698,0
2020-10-03 08:55:00,10512.09,10513.08,10503.68,10507.66,82.489332,1601715599999,866845.80690702,1708,43.644093,458639.42083557,0
2020-10-03 09:00:00,10507.66,10524.33,10504.18,10522.21,111.858457,1601715899999,1176068.43502041,1887,73.464901,772596.3004578,0
2020-10-03 09:05:00,10522.21,10527.0,10506.95,10517.88,164.231638,1601716199999,1727041.53083843,2061,123.689966,1300814.13865011,0
2020-10-03 09:10:00,10517.88,10518.08,10511.52,10514.86,56.788287,1601716499999,597095.06866567,1287,18.231759,191692.16815213,0
2020-10-03 09:15:00,10514.94,10528.51,10513.91,10527.95,61.436694,1601716799999,646493.41185995,1202,25.110703,264245.57843113,0
2020-10-03 09:20:00,10527.95,10539.04,10527.94,10534.5,81.90114,1601717099999,862858.59170025,1803,45.287772,477128.78568453,0
2020-10-03 09:25:00,10534.5,10534.5,10526.28,10526.75,59.967068,1601717399999,631366.85335291,1162,35.207538,370685.27347321,0
2020-10-03 09:30:00,10526.76,10535.39,10525.17,10535.19,75.257271,1601717699999,792383.47958613,1162,47.454916,499642.06530622,0
2020-10-03 09:35:00,10535.25,10536.85,10527.59,10528.74,79.968926,1601717999999,842252.74668661,1254,33.47351,352604.2598081,0
2020-10-03 09:40:00,10528.74,10530.0,10522.73,10522.73,54.544085,1601718299999,574164.91177025,1016,17.810312,187475.54292676,0
2020-10-03 09:45:00,10522.73,10524.22,10515.14,10516.22,97.194469,1601718599999,1022434.578819,1264,30.404285,319874.82251025,0
2020-10-03 09:50:00,10516.22,10521.91,10514.16,10519.55,32.697506,1601718899999,343908.4493586,999,12.557399,132082.78334888,0
2020-10-03 09:55:00,10519.56,10527.64,10518.65,10527.64,36.61506,1601719199999,385272.07636468,992,23.131972,243415.16203203,0
2020-10-03 10:00:00,10527.64,10528.44,10517.86,10527.48,84.896649,1601719499999,893440.65146636,1446,63.599945,669300.70072857,0
2020-10-03 10:05:00,10527.47,10539.04,10525.87,10538.92,91.057245,1601719799999,958937.3943985,1960,63.491635,668629.30175627,0
2020-10-03 10:10:00,10538.92,10542.0,10533.92,10535.16,54.17837,1601720099999,570988.914193,1405,24.431129,257481.95143278,0
2020-10-03 10:15:00,10535.15,10536.17,10525.05,10525.46,49.216698,1601720399999,518252.72892767,1568,21.497863,226385.9756794,0
2020-10-03 10:20:00,10525.46,10533.42,10520.01,10520.72,78.559063,1601720699999,826825.52029951,1537,40.506933,426305.16088608,0
2020-10-03 10:25:00,10520.72,10532.53,10519.12,10530.98,41.525178,1601720999999,437145.33964435,1272,21.947896,231042.90847637,0
2020-10-03 10:30:00,10530.97,10530.97,10523.88,10525.01,47.195063,1601721299999,496784.04418346,1176,15.297855,161021.18832847,0
2020-10-03 10:35:00,10525.0,10534.85,10525.0,10528.83,70.204251,1601721599999,739219.63944579,1473,34.064918,358701.67291943,0
2020-10-03 10:40:00,10528.83,10537.59,10528.83,10535.6,54.291612,1601721899999,571918.84968147,1206,42.477536,447468.83701694,0
2020-10-03 10:45:00,10535.6,10546.85,10532.76,10545.94,77.01838,1601722199999,811777.95401274,1469,45.76087,482342.82085522,0
2020-10-03 10:50:00,10545.94,10546.36,10536.34,10536.34,85.125375,1601722499999,897424.69703592,1480,24.834677,261824.99849863,0
2020-10-03 10:55:00,10536.35,10549.32,10536.35,10549.31,113.743152,1601722799999,1199379.91567649,1788,77.162902,813621.5841922,0
2020-10-03 11:00:00,10549.31,10549.31,10536.95,10546.39,95.345071,1601723099999,1005265.32434574,1790,43.954878,463422.40423508,0
2020-10-03 11:05:00,10546.38,10549.1,10543.42,10544.31,74.241021,1601723399999,783071.66000711,1191,39.416198,415760.53191811,0
2020-10-03 11:10:00,10544.3,10549.08,10540.85,10546.5,59.324018,1601723699999,625500.74294158,1206,24.652347,259921.2457512,0
2020-10-03 11:15:00,10546.49,10549.07,10545.5,10547.6,50.539804,1601723999999,533068.18112333,978,19.416244,204787.64984489,0
2020-10-03 11:20:00,10547.59,10564.0,10541.0,10541.75,187.521658,1601724299999,1979097.03397876,2564,103.802112,1095644.7877596,0
2020-10-03 11:25:00,10541.76,10543.2,10528.18,10538.32,153.979154,1601724599999,1622192.01490277,1788,70.302731,740658.88330151,0
2020-10-03 11:30:00,10538.33,10542.68,10529.53,10533.27,92.829724,1601724899999,977767.53806498,1296,41.463231,436707.7592383,0
2020-10-03 11:35:00,10533.28,10534.01,10529.99,10534.01,73.880496,1601725199999,778119.21815868,1050,37.471779,394654.8457003,0
2020-10-03 11:40:00,10534.0,10543.61,10530.45,10532.74,96.99451,1601725499999,1021942.50519458,1276,44.449188,468380.65359357,0
2020-10-03 11:45:00,10532.75,10539.74,10532.7,10535.65,82.075407,1601725799999,864639.02402243,973,31.162517,328276.95813183,0
2020-10-03 11:50:00,10535.6,10539.85,10535.14,10539.83,44.597693,1601726099999,469948.70088014,733,25.195613,265490.48202097,0
2020-10-03 11:55:00,10539.83,10540.0,10534.65,10536.65,62.115603,1601726399999,654567.55509375,1020,41.184166,433990.75478173,0
2020-10-03 12:00:00,10536.65,10540.0,10532.16,10535.55,51.119943,1601726699999,538596.27820064,1145,24.679953,260036.167101,0
2020-10-03 12:05:00,10535.56,10535.66,10528.63,10532.82,85.214137,1601726999999,897445.6054475,1565,39.96186,420843.87488446,0
2020-10-03 12:10:00,10532.83,10534.68,10522.11,10522.89,109.884275,1601727299999,1156930.80821861,1488,42.465604,447147.71957112,0
2020-10-03 12:15:00,10522.89,10529.0,10517.87,10528.82,71.823361,1601727599999,755800.70583893,1603,37.939253,399267.01417031,0
2020-10-03 12:20:00,10528.81,10532.98,10527.97,10529.99,63.805903,1601727899999,671868.72455968,1339,32.779308,345163.32917691,0
2020-10-03 12:25:00,10530.0,10539.19,10527.81,10531.46,107.492076,1601728199999,1132097.2107325,1694,62.136566,654424.50607981,0
2020-10-03 12:30:00,10531.53,10539.2,10526.35,10538.7,86.678323,1601728499999,913263.9644035,1132,40.507769,426799.17165438,0
2020-10-03 12:35:00,10538.7,10539.63,10531.49,10539.01,49.327515,1601728799999,519771.69646933,1163,19.783984,208463.98689104,0
2020-10-03 12:40:00,10539.0,10539.01,10529.31,10533.77,86.416354,1601729099999,910469.08457198,1767,37.500973,395106.71030277,0
2020-10-03 12:45:00,10533.76,10539.0,10530.71,10535.99,47.671405,1601729399999,502203.07100267,1166,29.844998,314411.06198205,0
2020-10-03 12:50:00,10536.0,10542.58,10531.56,10539.18,75.279044,1601729699999,793220.68850458,1715,42.576504,448658.72425041,0
2020-10-03 12:55:00,10539.18,10540.65,10532.53,10535.54,56.536156,1601729999999,595765.96311492,1108,15.880739,167358.71042159,0
2020-10-03 13:00:00,10535.54,10545.98,10532.36,10542.41,50.385448,1601730299999,531017.93408591,1350,26.102802,275114.61007033,0
2020-10-03 13:05:00,10542.42,10547.97,10541.16,10541.98,60.631108,1601730599999,639312.45679203,1004,35.758317,377064.83041135,0
2020-10-03 13:10:00,10541.98,10547.1,10535.16,10536.26,52.699768,1601730899999,555579.60030537,1173,23.245082,245085.34154531,0
2020-10-03 13:15:00,10536.26,10537.53,10533.44,10534.16,60.08972,1601731199999,633127.55453,1115,22.187969,233783.76248229,0
2020-10-03 13:20:00,10534.16,10540.81,10534.16,10540.81,36.667246,1601731499999,386376.82594917,738,20.902496,220259.18359454,0
2020-10-03 13:25:00,10540.81,10543.07,10526.0,10531.48,153.6069,1601731799999,1618235.62493755,1098,24.427233,257441.41043989,0
2020-10-03 13:30:00,10531.48,10532.07,10526.32,10526.33,73.121691,1601732099999,769848.17621881,1328,45.74073,481566.15251238,0
2020-10-03 13:35:00,10526.33,10531.65,10524.28,10531.65,67.119054,1601732399999,706607.58265158,1047,29.205158,307479.12560189,0
2020-10-03 13:40:00,10531.66,10533.33,10526.5,10532.79,83.14739,1601732699999,875394.29593862,1232,49.425054,520350.08259709,0
2020-10-03 13:45:00,10532.79,10543.06,10518.73,10524.58,183.187895,1601732999999,1928804.38187481,2207,61.62124,649025.40237,0
2020-10-03 13:50:00,10524.58,10531.49,10524.38,10527.16,84.768058,1601733299999,892437.55045663,1351,40.131193,422507.76376533,0
2020-10-03 13:55:00,10527.16,10533.33,10527.16,10528.2,53.44787,1601733599999,562801.78379755,1269,41.160345,433412.01374195,0
2020-10-03 14:00:00,10528.2,10536.15,10524.58,10530.68,51.775386,1601733899999,545235.10862674,1255,25.987294,273678.25226709,0
2020-10-03 14:05:00,10530.68,10536.75,10528.16,10536.59,54.425165,1601734199999,573188.00930969,995,33.211978,349809.84986861,0
2020-10-03 14:10:00,10536.39,10539.9,10533.38,10533.99,63.679223,1601734499999,670948.37110654,1269,29.902761,315084.99705182,0
2020-10-03 14:15:00,10534.0,10535.79,10529.59,10532.18,41.193556,1601734799999,433859.88531955,971,28.69142,302179.08483717,0
2020-10-03 14:20:00,10532.18,10539.59,10531.03,10539.59,37.092211,1601735099999,390795.23307962,806,27.172366,286298.0601483,0
2020-10-03 14:25:00,10539.59,10540.07,10535.67,10538.41,42.35517,1601735399999,446366.75343986,1247,16.724933,176262.73250019,0
2020-10-03 14:30:00,10538.41,10541.33,10534.01,10534.75,49.182057,1601735699999,518291.08764214,1122,22.870531,241026.50994778,0
2020-10-03 14:35:00,10534.74,10534.74,10531.76,10532.0,52.639604,1601735999999,554439.06144823,1337,23.336408,245793.26251293,0
2020-10-03 14:40:00,10532.0,10533.68,10531.78,10532.94,41.778865,1601736299999,440029.97823917,810,25.350911,267005.11744989,0
2020-10-03 14:45:00,10532.94,10539.02,10532.0,10538.94,81.59923,1601736599999,859609.07535434,1113,31.22236,328948.58015693,0
2020-10-03 14:50:00,10538.95,10540.0,10532.73,10532.81,89.899042,1601736899999,947289.33104956,1772,53.699923,565849.27688117,0
2020-10-03 14:55:00,10532.77,10537.94,10531.78,10534.78,109.296618,1601737199999,1151425.49940003,1677,37.734223,397531.57550798,0
2020-10-03 15:00:00,10534.78,10534.79,10531.06,10532.1,56.0542,1601737499999,590401.56271485,1040,25.263854,266087.17881419,0
2020-10-03 15:05:00,10532.1,10538.87,10531.42,10533.11,85.823636,1601737799999,904091.9726516,1145,40.934451,431220.29619238,0
2020-10-03 15:10:00,10533.11,10543.7,10533.1,10541.2,91.350495,1601738099999,962718.1945933,1487,54.037899,569507.49241074,0
2020-10-03 15:15:00,10541.16,10545.38,10540.27,10545.38,72.825585,1601738399999,767834.56478767,1200,45.21396,476719.3188699,0
2020-10-03 15:20:00,10545.37,10553.83,10541.98,10542.36,120.613589,1601738699999,1272359.0501872,2123,57.387439,605425.0728797,0
2020-10-03 15:25:00,10542.37,10549.62,10542.37,10546.68,73.998153,1601738999999,780441.14815734,1030,34.016245,358753.81109073,0
2020-10-03 15:30:00,10546.68,10547.0,10540.28,10540.59,69.706568,1601739299999,735029.77390677,1225,38.020085,400911.07195066,0
2020-10-03 15:35:00,10540.59,10540.68,10533.99,10534.5,52.603817,1601739599999,554293.31809602,936,21.109719,222431.06651235,0
2020-10-03 15:40:00,10534.49,10539.69,10533.42,10534.17,55.940546,1601739899999,589381.90096617,1422,26.537767,279586.51184502,0
2020-10-03 15:45:00,10534.17,10542.48,10531.03,10539.86,76.106611,1601740199999,801939.59273075,1147,38.780073,408603.54719779,0
2020-10-03 15:50:00,10539.86,10548.28,10539.86,10547.96,63.354863,1601740499999,668085.27768996,1219,42.755538,450865.55429454,0
2020-10-03 15:55:00,10548.03,10551.35,10541.98,10541.98,99.939431,1601740799999,1054176.11311142,1570,56.259977,593453.14315614,0
2020-10-03 16:00:00,10541.97,10549.04,10541.56,10545.9,128.659812,1601741099999,1356781.66511107,2365,52.939666,558283.47017768,0
2020-10-03 16:05:00,10545.9,10546.22,10536.59,10537.1,85.963612,1601741399999,906125.0121669,1809,33.480924,352911.9067762,0
2020-10-03 16:10:00,10537.11,10549.6,10535.04,10547.99,68.08679,1601741699999,717930.78079798,1247,35.568046,375036.78772522,0
2020-10-03 16:15:00,10548.0,10549.46,10542.81,10548.02,78.62536,1601741999999,829243.95200075,1319,33.742963,355887.59063913,0
2020-10-03 16:20:00,10548.03,10555.18,10547.36,10552.47,110.725825,1601742299999,1168344.67922622,1482,73.753544,778243.04487589,0
2020-10-03 16:25:00,10552.47,10552.47,10544.33,10547.01,96.77887,1601742599999,1020735.80373028,1342,35.20582,371312.17083538,0
